c1.company_id,c1.company_name,c1.industry,c1.sector,c1.categories,c1.company_status,c1.company_type,c1.address,c1.postal_code,c1.city,c1.country,c1.state,c1.foundation_year,c1.registration_date,c1.website,c1.rank,c1.market_cap_or_valuation,c1.number_of_employees,c1.ceo,c1.assets,c1.profit_or_net_income,c1.revenue,c1.share_price,c1.change_1_day,c1.change_1_year,c1.debts,c1.phone,c1.notes_or_description,c2.company_id,c2.company_name,c2.industry,c2.sector,c2.categories,c2.company_status,c2.company_type,c2.address,c2.postal_code,c2.city,c2.country,c2.state,c2.foundation_year,c2.registration_date,c2.website,c2.rank,c2.market_cap_or_valuation,c2.number_of_employees,c2.ceo,c2.assets,c2.profit_or_net_income,c2.revenue,c2.share_price,c2.change_1_day,c2.change_1_year,c2.debts,c2.phone,c2.notes_or_description,similarity_score,is_match
1392,reuters news media,,,,,,3 times sq 12th fl,100366567,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/reuters-news-media-inc.usd1xeyc0.html,,,,,,,,,,,,,single address,1119,sirius xm,,,,,,1221 avenue of the americas fl 35,10020,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/sirius-xm-holdings-inc.usdgke9e.html,,,,,,,,,,,,,headquarter,29.629629629629623,False
2731,national video (the),,,,,,3rd floor 35-38 portman square,w1h 6lr,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/national-video-corporation-limited.gbd4v62q6.html,,,,,,,,,,,,,,2884,warwick street (ksi) llp,,,,,,6th floor 25 farringdon street,ec4a 4ab,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/warwick-street-llp.gbd3mopys.html,,,,,,,,,,,,,headquarter,27.27272727272727,False
2501,ente autonomo fiera internazionale di milano,,,,,,largo domodossola 1,20145,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/ente-autonomo-fiera-internazionale-di-milano.itd78ypnh.html,,,,,,,,,,,,,,2714,giorgio armani retail,,,,,,via ambrogio bergognone 38,20144,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/giorgio-armani-retail-srl.itd75r2tq.html,,,,,,,,,,,,,headquarter,36.92307692307693,False
04333313,software technical management,,,,active,private limited company,"suite b first floor tourism house, pynes hill, exeter, devon, england, ex2 5ws",,unknown,,,4 december 2001,,,,,,,,,,,,,,,62090 - other information technology service activities,12846100,software marketing solution,,,,active,private limited company,"128 caergynydd road, waunarlwydd, swansea, wales, sa5 4rf",,unknown,,,31 august 2020,,,,,,,,,,,,,,,62030 - computer facilities management activities,57.14285714285714,False
,licious,e-commerce & direct-to-consumer,,,,,,,bengaluru,india,,2015.0,10/5/2021,,,$1b,,,,,,,,,,,series f - iii,,vedantu,edtech,,,,,,,bengaluru,india,,2014.0,9/29/2021,,,$1b,,,,,,,,,,,series e - ii,14.28571428571429,False
553,gfi brokers,,,,,,1 snowden street,ec2a 2dq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/gfi-brokers-limited.gbd8ltops.html,,,,,,,,,,,,,single address,1057,shell international petroleum,,,,,,shell centre york road,se1 7na,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/shell-international-petroleum-company-limited.gbd3h6pxz.html,,,,,,,,,,,,,headquarter,25.0,False
,envoy,internet software & services,,,,,,,san francisco,united states,,2020.0,1/11/2022,,,$1.4b,,,,,,,,,,,pre-seed,,motive,"supply chain, logistics, & delivery",,,,,,,san francisco,united states,,2013.0,4/23/2019,,,$2.85b,,,,,,,,,,,series f,18.181818181818176,False
08496108,food alchemy,,,,active,private limited company,"30 guildford road, fleet, hampshire, gu51 3ey",,unknown,,,21 february 2014,,,,,,,,,,,,,,,70229 - management consultancy activities other than financial management,11795012,food about you,,,,active,private limited company,"2 home farm court, frant, tunbridge wells, england, tn3 9dq",,unknown,,,29 january 2019,,,,,,,,,,,,,,,56210 - event catering activities,33.333333333333336,False
121,momentum global investment management,,,,,,"2nd floor the rex building, 62 queen street",ec4r 1eb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/momentum-global-investment-management-limited.gbd3xc1rt.html,,,,,,,,,,,,,,2722,quilter investors,,,,,,70 victoria street,sw1e 6sq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/quilter-investors-limited.gbd3o8bah.html,,,,,,,,,,,,,headquarter,33.333333333333336,False
3244,bonas,,,,,,thavies inn house 3-4 holborn circus,ec1n 2pl,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/bonas-company-limited.gbd3h1s68.html,,,,,,,,,,,,,single address,2099,ice data desktop,,,,,,milton gate 60 chiswell street,ec1y 4sa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ice-data-desktop-solutions-limited.gbd5ra83a.html,,,,,,,,,,,,,single address,19.047619047619047,False
103,marsh kindlustusmaakler,,,,,,tartu mnt 18,10145,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/marsh-kindlustusmaakler-as.eedaphxhc.html,,,,,,,,,,,,,single address,3569,reddigital,,,,,,suur-patarei tn 13,10415,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/reddigital-ou.eed8vcz1b.html,,,,,,,,,,,,,single address,24.24242424242424,False
1927,bank leumi usa,,,,,,579 5th ave fl 5,100171917,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/bank-leumi-usa.usdwgulk.html,,,,,,,,,,,,,single address,,fabric,"supply chain, logistics, & delivery",,,,,,,new york,united states,,1999.0,10/26/2021,,,$1b,,,,,,,,,,,acquired,20.0,False
4112,blackrock investment management (uk),,,,,,12 throgmorton avenue,ec2n 2dl,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/blackrock-investment-management-limited.gbd4x60f5.html,,,,,,,,,,,,,headquarter,1192,natixis investment managers uk,,,,,,1 carter lane,ec4v 5er,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/natixis-investment-managers-uk-limited.gbd3x0ml7.html,,,,,,,,,,,,,headquarter,57.57575757575757,False
,smartasset,fintech,,,,,,,new york,united states,,2012.0,6/24/2021,,,$1b,,,,,,,,,,,series d,,stash,fintech,,,,,,,new york,united states,,2015.0,2/3/2021,,,$1.4b,,,,,,,,,,,debt,53.333333333333336,False
13806593,beauty at the chop,,,,active,private limited company,"38 st. nicholas drive, grimsby, england, dn37 9qb",,unknown,,,17 december 2021,,,,,,,,,,,,,,,96020 - hairdressing and other beauty treatment,14348310.0,beautyspabalticoaoe(14348310),,,,enteredintotheregister,private limited company,harju maakond tallinn kesklinna linnaosa pã¤rnu mnt 18 10141,,unknown,,,,09.10.2017,https://ariregister.rik.ee/eng/company/14348310/beautyspa-baltic-oãœ?search_id=6b4eef4&pos=151,,,,,,,,capitalis2â 500â â‚¬,,,,,,38.297872340425535,False
1492,ds gd uk,,,,,,6 bevis marks,ec3a 7ba,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ds-gd-uk-limited.gbd3qfgxo.html,,,,,,,,,,,,,single address,557,holmes products (europe),,,,,,1 francis grove,sw19 4dt,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/holmes-products-limited.gbd3wq9el.html,,,,,,,,,,,,,headquarter,25.0,False
4327,deloitte llp,,,,,,1 new street square,ec4a 3hq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/deloitte-llp.gbd6173h7.html,,,,,,,,,,,,,headquarter,2182,mirabaud asset management,,,,,,10 bressenden place,sw1e 5dh,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/mirabaud-asset-management-limited.gbd3r9kyl.html,,,,,,,,,,,,,,21.62162162162162,False
4450,aecom,,,,,,algate tower 2 leman street,e1 8fa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/aecom-limited.gbd3q1wb4.html,,,,,,,,,,,,,headquarter,1006,mitsui,,,,,,8th and 9th floors 1 st. martin's le grand,ec1a 4as,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/mitsui-company-limited.gbd3q5yhj.html,,,,,,,,,,,,,headquarter,18.181818181818176,False
4282,john mills,,,,,,610 chiswick high road,w4 5ru,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/john-mills-limited.gbd4x6aja.html,,,,,,,,,,,,,headquarter,1006,mitsui,,,,,,8th and 9th floors 1 st. martin's le grand,ec1a 4as,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/mitsui-company-limited.gbd3q5yhj.html,,,,,,,,,,,,,headquarter,37.5,False
,pt sat nusapersada tbk,,,,,,,,unknown,,,,,https://disfold.com/company/pt-sat-nusapersada-tbk/,,rp1.180 trillion,"1,659",not found,,,,,,,,,,,pt provident agro tbk,,,,,,,,unknown,,,,,https://disfold.com/company/pt-provident-agro-tbk/,,rp5.130 trillion,21,not found,,,,,,,,,,51.16279069767442,False
357,barclays capital securities,,,,,,5 north colonnade,e14 4bb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/barclays-capital-securities-limited.gbd4w1bus.html,,,,,,,,,,,,,,850,edf trading markets,,,,,,3rd floor 80 victoria street cardinal place,sw1e 5jl,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/edf-trading-markets-limited.gbd3oeczk.html,,,,,,,,,,,,,headquarter,30.434782608695656,False
2949,ardian us,,,,,,1370 ave of the americas rm 2202,100194622,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/ardian-us-llc.usd20zy1g.html,,,,,,,,,,,,,single address,,axonius,cybersecurity,,,,,,,new york,united states,,2017.0,3/1/2021,,,$2.6b,,,,,,,,,,,series e,50.0,False
549,informa tech research,,,,,,5 howick place,sw1p 1wg,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/informa-tech-research-limited.gbd3pzc20.html,,,,,,,,,,,,,headquarter,2305,salesforce uk,,,,,,110 bishopsgate,ec2n 4ay,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/salesforce-uk-limited.gbdc7m7fo.html,,,,,,,,,,,,,headquarter,35.29411764705882,False
,5ire,internet software & services,,,,,,,london,united kingdom,,2021.0,7/15/2022,,,$1.50 b,,,,,,,,,,,series a,3452,gulf oil international uk,,,,,,16 charles the 2nd street,sw1y 4qu,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/gulf-oil-international-uk-limited.gbd4vshyv.html,,,,,,,,,,,,,headquarter,13.793103448275868,False
1345,anotech energy global,,,,,,1st floor 41 moorgate,ec2r 6pp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/anotech-energy-global-solutions-limited.gbdcw9c29.html,,,,,,,,,,,,,single address,2896,venrex abc i general partner,,,,,,first floor office st james house,w8 5hd,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/venrex-abc-i-general-partner-limited.gbd3pjlw2.html,,,,,,,,,,,,,single address,36.73469387755102,False
,fundbox,fintech,,,,,,,san francisco,united states,,2013.0,11/30/2021,,,$1.1b,,,,,,,,,,,angel,,notion labs,internet software & services,,,,,,,san francisco,united states,,2016.0,4/1/2020,,,$10b,,,,,,,,,,,seed vc - ii,22.22222222222222,False
,ajaib,fintech,,,,,,,jakarta,indonesia,,2018.0,10/4/2021,,,$1b,,,,,,,,,,,series b,,kopi kenangan,consumer & retail,,,,,,,jakarta,indonesia,,2017.0,12/27/2021,,,$1b,,,,,,,,,,,series c,33.333333333333336,False
2776,chesterfield insurance brokers,,,,,,f floor 1 minster court,ec3r 7aa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/chesterfield-insurance-brokers-limited.gbdcuvwo5.html,,,,,,,,,,,,,headquarter,2036,grenadier,,,,,,park house 16/18 finsbury circus,ec2m 7eb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/grenadier-holdings-plc.gbd3wgzmo.html,,,,,,,,,,,,,,25.64102564102564,False
,calendly,internet software & services,,,,,,,atlanta,united states,,2013.0,1/26/2021,,,$3b,,,,,,,,,,,series b,3081,united parcel service,,,,,,55 glenlake pkwy ne,303283498,atlanta,united states,georgia(ga),,,https://www.info-clipper.com/en/company/united-states/united-parcel-service-inc.usd45utd.html,,,,,,,,,,,,,headquarter,34.48275862068966,False
2842,j.p. morgan energy trading,,,,,,20 moorgate,ec2r 6da,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/jp-morgan-energy-trading-holdings-ltd.gbd3x5op0.html,,,,,,,,,,,,,headquarter,3010,moonbug entertainment,,,,,,3rd floor water lane,nw1 8jz,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/moonbug-entertainment-limited.gbd3p65q2.html,,,,,,,,,,,,,headquarter,38.297872340425535,False
1048,dolfin financial (uk),,,,,,c/o evelyn partners llp 45 gresham street,ec2v 7bg,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/dolfin-financial-ltd.gbd3l6i9c.html,,,,,,,,,,,,,headquarter,1375,markel europe,,,,,,20 fenchurch street,ec3m 3az,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/markel-europe-limited.gbd3kri9s.html,,,,,,,,,,,,,single address,29.411764705882348,False
121,momentum global investment management,,,,,,"2nd floor the rex building, 62 queen street",ec4r 1eb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/momentum-global-investment-management-limited.gbd3xc1rt.html,,,,,,,,,,,,,,,tripledot,mobile & telecommunications,,,,,,,london,united kingdom,,2017.0,2/14/2022,,,$1.4b,,,,,,,,,,,series b,17.391304347826086,False
,cava,other,,,,,,,washington,united states,,2010.0,4/27/2021,,,$1.3b,,,,,,,,,,,series f,2952,government of the united states,,,,,,1600 pennsylvania ave nw,205000005,washington,united states,district of columbia(dc),,,https://www.info-clipper.com/en/company/united-states/government-of-the-united-states.usd2oe7m9.html,,,,,,,,,,,,,headquarter,11.428571428571432,False
1832,sb investment advisers (uk),,,,,,69 grosvenor street,w1k 3jp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/sb-investment-advisers-limited.gbd3ob7q9.html,,,,,,,,,,,,,headquarter,1766,the swatch (uk),,,,,,newham dockside 1000 dockside road,e16 2qu,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/the-swatch-group-limited.gbd3h5qrc.html,,,,,,,,,,,,,headquarter,42.85714285714286,False
57,garnet uk 7 new residential,,,,,,"2nd floor kingsbourne house, 229-231 high holborn",wc1v 7da,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/garnet-uk-7-new-residential-limited.gbd3qqt9p.html,,,,,,,,,,,,,single address,4117,limelife by alcone (uk),,,,,,procession house 55 ludgate hill,ec4m 7jw,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/limelife-by-alcone-ltd.gbd3ozzzv.html,,,,,,,,,,,,,single address,36.0,False
4239,american home assurance,,,,,,70 pine st fl 1,100051522,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/american-home-assurance-company.usd45lrr.html,,,,,,,,,,,,,headquarter,4440,lazard asset management,,,,,,30 rockefeller plz 57th floor,101120015,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/lazard-asset-management-llc.usdcyumg6.html,,,,,,,,,,,,,headquarter,43.47826086956522,False
2513,bombardier transportation italy,,,,,,via cerchiara 125,131,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/bombardier-transportation-italy-spa.itd72tm2p.html,,,,,,,,,,,,,headquarter,2945,c c.,,,,,,via piediluco 9,199,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/c-c-srl.itd5lnnsm.html,,,,,,,,,,,,,headquarter,5.714285714285716,False
3977,cnh industrial,,,,,,25 st. james's street,sw1a 1ha,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/cnh-industrial-nv.gbd3mhggu.html,,,,,,,,,,,,,headquarter,557,holmes products (europe),,,,,,1 francis grove,sw19 4dt,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/holmes-products-limited.gbd3wq9el.html,,,,,,,,,,,,,headquarter,26.315789473684216,False
1685,clyde llp,,,,,,the st. botolph building 138 houndsditch,ec3a 7ar,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/clyde-co-llp.gbd3mpjex.html,,,,,,,,,,,,,headquarter,2338,m g,,,,,,10 fenchurch avenue,ec3m 5ag,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/m-g-group-limited.gbd3r8kqt.html,,,,,,,,,,,,,headquarter,16.666666666666664,False
3296,isg,,,,,,aldgate house 33 aldgate high street,ec3n 1ag,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/isg-limited.gbd3nz4be.html,,,,,,,,,,,,,headquarter,3751,lombard odier asset management (europe),,,,,,queensberry house 3 old burlington street,w1s 3ab,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/lombard-odier-asset-management-limited.gbd3ksedz.html,,,,,,,,,,,,,single address,9.523809523809524,False
222,allianz direct,,,,,,piazza tre torri 3,20145,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/allianz-direct-spa.itd7a047r.html,,,,,,,,,,,,,headquarter,2393,mondora societa' benefit,,,,,,viale tunisia 4,20124,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/mondora-srl-societa-benefit.itd9bkpoj.html,,,,,,,,,,,,,single address,31.57894736842105,False
2156,meantime brewing,,,,,,"unit 1 lawrence trading estate, blackwall lane",se10 0ar,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/meantime-brewing-company-limited.gbd3xffat.html,,,,,,,,,,,,,headquarter,4369,rio tinto international,,,,,,st james's square,sw1y 4ad,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rio-tinto-international-holdings-limited.gbd3q48v7.html,,,,,,,,,,,,,headquarter,35.89743589743589,False
3595,sony corporate europe,,,,,,"sony b m g music entertainment (uk) ltd, bedford house",sw6 3jw,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/sony-corporate-services-europe-limited.gbd8bmtnm.html,,,,,,,,,,,,,headquarter,2114,vouvray acquisition,,,,,,1st floor 63 queen victoria street,ec4n 4ua,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/vouvray-acquisition-limited.gbd3leuoq.html,,,,,,,,,,,,,,30.000000000000004,False
