company_id,company_name,trade_name,industry,sector,categories,company_status,company_type,address,postal_code,city,country,state,foundation_year,registration_date,website,rank,market_cap_or_valuation,number_of_employees,ceo,founder,assets,profit_or_net_income,revenue,total_funding_raised,share_price,change_1_day,change_1_year,debts,phone,sic_code,emtak_code,nace_code,facebook,twitter,pinterest,instagram,investors,region,notes_or_description,modified
3343 | 1574,red lobster sourcing,red lobster,,,,,,450 s orange ave ste 800,328013344,orlando,united states,florida(fl),,,https://www.info-clipper.com/en/company/united-states/red-lobster-sourcing-llc.usd1bo54c.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3569 | 423,reddigital,,,,,,,suur-patarei tn 13,10415,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/reddigital-ou.eed8vcz1b.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
2090 | 2063,refinitiv transaction | refinitiv,,,,,,,5 canada square,e14 5aq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/refinitiv-limited.gbd3h6big.html | https://www.info-clipper.com/en/company/united-kingdom/refinitiv-transaction-services-limited.gbd4xxn7i.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
2310 | 4263,refreshment product,coca-cola,,,,,,1 coca cola plaza nw,303132420,atlanta,united states,georgia(ga),,,https://www.info-clipper.com/en/company/united-states/refreshment-product-services-inc.usd10lizn.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,regal international | federal international,,,,,,,,,singapore,singapore,,,,https://disfold.com/company/regal-international-group-ltd/ | https://disfold.com/company/federal-international/,,s$10.7 million | s$25.9 million,160 | not found,mr. kian kiong koh | mr. chung jye su,,,,,,,,,,,,,,,,,,,,,True
3964 | 2029,regal rexnord,,,,,,,200 state st,535116254,beloit,united states,wisconsin(wi),,,https://www.info-clipper.com/en/company/united-states/regal-rexnord-corporation.usd3mzuv.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4433 | 1561,reggio children,,,,,,,via bligny 1/a,42124,reggio nell'emilia,italy,italy,,,https://www.info-clipper.com/en/company/italy/reggio-children-srl.itd76f4av.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
1610 | 3391,regions investment management,,,,,,,2011 4th ave n,352033316,birmingham,united states,alabama(al),,,https://www.info-clipper.com/en/company/united-states/regions-investment-management-company.usd32zxwa.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,strandline resources | artemis resources | regis resources,,,,,,,,,perth,australia,,,,https://disfold.com/company/artemis-resources-limited/ | https://disfold.com/company/regis-resources-limited/ | https://disfold.com/company/strandline-resources-limited/,,a$1.77 billion | a$87.8 million | a$557.5 million,not found,"mr. jim beyer mausimm | mr. luke edward graham m.a.i.c.d., maicd | not found",,,,,,,,,,,,,,,,,,,,,True
,reliance | reliance careers,,oil & gas | oil & energy,oil & gas | oil & energy,,, | public,,,navi mumbai,india,,1973.0 | 1973 (50 yrs old),, | www.ril.com,,," | 10,000+ employees",,,,,,,,,,,,,,,,,,,,,,True
,reliance footprint | reliance fresh,,retail,retail,,, | private,,,mumbai,india,,2006 (17 yrs old) | 2007 (16 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,reliance communications | reliance jio,,telecom,telecom,,,public,,,navi mumbai,india,,2002 (21 yrs old) | 2007 (16 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,reliance nippon life insurance | reliance general insurance,,insurance,insurance,,,private,,,mumbai,india,,2000 (23 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,reliance retail | reliance trends,,retail,retail,,,private,,,navi mumbai,india,,2006 (17 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,reliancesmart.in | reliance digital,,retail,retail,,,private | public,,,mumbai,india,,2006 (17 yrs old) | 2007 (16 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
3683 | 934 | 940 | 3691,relx | relx (holdings),,,,,,,grand buildings 1-3 strand,wc2n 5jr,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/relx-limited.gbdcvt7pt.html | https://www.info-clipper.com/en/company/united-kingdom/relx-plc.gbd3h69ro.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
937 | 3687,relx (uk),,,,,,,tolley house 2 addiscombe road,cr0 5tt,croydon,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/relx-limited.gbd3tlx2m.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,renault nissan business centre india | renault-nissan,,automobile,automobile,,, | private,,,chennai, | india,,2007 (16 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
3437 | 689,repertoire culinaire italy,,,,,,,via gemona 63,33038,san daniele del friuli,italy,italy,,,https://www.info-clipper.com/en/company/italy/repertoire-culinaire-italy-srl.itd796qtf.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3449 | 3453 | 698 | 695,reply,,,,,,,via cardinale guglielmo massaia 83 | corso francia 110,10147 | 10143,torino,italy,italy,,,https://www.info-clipper.com/en/company/italy/reply-spa.itd78f7o8.html | https://www.info-clipper.com/en/company/italy/reply-services-srl.itd5li4y7.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,renova | resona,,,,,,,,,tokyo,japan,,,,https://disfold.com/company/renova-inc/ | https://disfold.com/company/resona-holdings-inc/,,¥137.95 billion | ¥1.318 trillion,"291 | 20,308",not found | mr. yosuke kiminami,,,,,,,,,,,,,,,,,,,,,True
3504 | 734,resrei,,,,,,,piazzale luigi cadorna 6,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/resrei-srl.itd7a7eqd.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,restaurant brands international | restaurant brands international partnership,,,,,,,,,toronto,canada,,,,https://disfold.com/company/restaurant-brands-international-inc/ | https://disfold.com/company/restaurant-brands-international-limited-partnership/,,c$27.67 billion | c$22.78 billion,"5,700",not found,,,,,,,,,,,,,,,,,,,,,True
2101 | 4042,retal pa,,,,,,,55 s washington st,150331393,donora,united states,pennsylvania(pa),,,https://www.info-clipper.com/en/company/united-states/retal-pa-llc.usd1buh9l.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
4386 | 1392,reuters news media,,,,,,,3 times sq 12th fl,100366567,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/reuters-news-media-inc.usd1xeyc0.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
1978 | 3907,revolut technologies,,,,,,,33 irving pl,100032332,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/revolut-technologies-inc.usd1ce3et.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
3025 | 3022 | 3019,revolut trading | revolut travel | revolut,,,,,,,"7, westferry circus canary wharf | 4th floor 7 westferry circus",e14 4hd,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/revolut-trading-ltd.gbd3pl0t7.html | https://www.info-clipper.com/en/company/united-kingdom/revolut-ltd.gbd3muq4p.html | https://www.info-clipper.com/en/company/united-kingdom/revolut-travel-ltd.gbd3omjbc.html,,,,,,,,,,,,,,,,,,,,,,,,single address | headquarter,False
,rexel | exel,,,,,,,,,paris,france,,,,https://disfold.com/company/exel-industries/ | https://disfold.com/company/rexel-sa/,,€5.86 billion | €500.1 million,"3,546 | 24,630",mr. daniel tragus | mr. guillaume jean philippe texier,,,,,,,,,,,,,,,,,,,,,True
,reyna silver | kootenay silver,,,,,,,,,vancouver,canada,,,,https://disfold.com/company/kootenay-silver-inc/ | https://disfold.com/company/reyna-silver-corp/,,c$71.4 million | c$75.0 million,not found,"mr. james m. mcdonald b.sc., p.geo., p.geol. | mr. jorge ramiro monroy",,,,,,,,,,,,,,,,,,,,,True
,rf capital | riv capital | ether capital,,,,,,,,,toronto,canada,,,,https://disfold.com/company/ether-capital-corp/ | https://disfold.com/company/riv-capital-inc/ | https://disfold.com/company/rf-capital-group-inc/,,c$398.9 million | c$270.7 million | c$110.9 million,890 | 12 | not found,"mr. brian mosoff | mr. narbe alexandrian c.a., cpa, cpa | mr. kishore k. kapoor c.a., cpa, cpa, ca",,,,,,,,,,,,,,,,,,,,,True
4125 | 2181,rga reinsurance,,,,,,,16600 swingley ridge rd,630171706,chesterfield,united states,missouri(mo),,,https://www.info-clipper.com/en/company/united-states/rga-reinsurance-company.usdd6ijsk.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,huaku development | rich development,,,,,,,,,taipei,taiwan,,,,https://disfold.com/company/huaku-development-co-ltd/ | https://disfold.com/company/rich-development-inc/,,tw$24.93 billion | tw$6.82 billion,not found,mr. rong chang zhong | not found,,,,,,,,,,,,,,,,,,,,,True
4261 | 1465,richard baker harrison,rbh,,,,,,marsh trees house marsh parade,st5 1bt,newcastle,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/richard-baker-harrison-limited.gbd3h1gh8.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
3873 | 1019,richemont italia,,,,,,,via benigno crespi 26,20159,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/richemont-italia-spa.itd73k4ji.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,ricoh leasing | ricoh,,,,,,,,,tokyo,japan,,,,https://disfold.com/company/ricoh-leasing-company-ltd/ | https://disfold.com/company/ricoh-company-ltd/,,¥733.33 billion | ¥106.10 billion,"81,184 | 1,156",tokuharu nakamura | mr. yoshinori yamashita,,,,,,,,,,,,,,,,,,,,,True
3822 | 977,rigoni,,,,,,,via brennero 15,38060,calliano,italy,italy,,,https://www.info-clipper.com/en/company/italy/rigoni-srl.itd7ac1ej.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3819 | 974,rigoni di asiago,,,,,,,via guglielmo oberdan 28,36012,asiago,italy,italy,,,https://www.info-clipper.com/en/company/italy/rigoni-di-asiago-srl.itd5m4lm9.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3204 | 1482,ril usa,,,,,,,2050 w sam houston pkwy s ste 1400,770423673,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/ril-usa-inc.usddqp4nj.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
3708 | 881,rimax,,,,,,,via fratelli di dio 1,21052,busto arsizio,italy,italy,,,https://www.info-clipper.com/en/company/italy/rimax-technology-srl.itd74iohf.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
187 | 3334,ringcentral estonia,,,,,,,parnu mnt 22,10141,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/ringcentral-estonia-ou.eed8vd5ma.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
4369 | 1563,rio tinto international,,,,,,,st james's square,sw1y 4ad,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rio-tinto-international-holdings-limited.gbd3q48v7.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
2023 | 3955,riot games,,,,,,,12333 w olympic blvd,900641021,los angeles,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/riot-games-inc.usd1ad37.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,riso kagaku | riso kyoiku,,,,,,,,,tokyo,japan,,,,https://disfold.com/company/riso-kagaku-corp/ | https://disfold.com/company/riso-kyoiku-co-ltd/,,¥68.96 billion | ¥67.63 billion,"1,004 | 3,110",mr. shigenori hirano | mr. akira hayama,,,,,,,,,,,,,,,,,,,,,True
2068 | 4006,riverside partners l.l.c,,,,,,,45 rockefeller ctr,101110501,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/riverside-partners-llc.usdmvwai.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,niit technologies | rnf technologies,,it services & consulting,it services & consulting,,,private | public,,,noida,india,,2004 (19 yrs old) | 2009 (14 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,rohto pharmaceutical | ono pharmaceutical,,,,,,,,,osaka,japan,,,,https://disfold.com/company/rohto-pharmaceutical-co-ltd/ | https://disfold.com/company/ono-pharmaceutical-co-ltd/,,¥427.10 billion | ¥1.576 trillion,"3,607 | 6,596",mr. yamada kunio | mr. gyo sagara,,,,,,,,,,,,,,,,,,,,,True
,roop automotives | roop polymers,,auto components,auto components,,,private | public,,,gurgaon/gurugram,india,,1973 (50 yrs old) | 1990 (33 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,rosseti pjsc | russneft pjsc | rosneft oil pjsc | rostelecom pjsc,,,,,,,,,moscow,russia,,,,https://disfold.com/company/rosseti-pjsc/ | https://disfold.com/company/rosneft-oil-co-pjsc/ | https://disfold.com/company/russneft-pjsc/ | https://disfold.com/company/rostelecom-pjsc/,,₽202.68 billion | ₽4.159 trillion | ₽31.77 billion | ₽242.98 billion,"7,404 | not found",mr. igor ivanovich sechin | mr. mikhail eduardovich oseevsky | not found,,,,,,,,,,,,,,,,,,,,,True
4409 | 1537,rothenberger italiana,,,,,,,via guglielmo reiss romoli 17,20019,settimo milanese,italy,italy,,,https://www.info-clipper.com/en/company/italy/rothenberger-italiana-srl.itd73in8g.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
710 | 3468,rothschild c. italia,,,,,,,passaggio centrale 3,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/rothschild-c-italia-spa.itd7bzt68.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
3480 | 719,rothschild c. wealth management italy societa' di intermediazio ne mobiliare s,,,,,,,passaggio centrale 3,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/rothschild-c-wealth-management-italy-societa-di-intermediazio-ne-mobiliare-s.itd79wuzs.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
3055 | 3064,rothschild bank international | rothschild trust financial,,,,,,,peter's house le bordage st peter port | st julian's court,gy1 3bp | gy1 6ax,guernsey,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rothschild-co-bank-international-limited.gbd3lf58s.html | https://www.info-clipper.com/en/company/united-kingdom/rothschild-trust-financial-services-limited.gbd3lv4r8.html,,,,,,,,,,,,,,,,,,,,,,,,single address | headquarter,False
2364 | 4320,royal sun alliance insurance agency,,,,,,,88 pine st ste 3100,100051805,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/royal-sun-alliance-insurance-agency-inc.usdaaol3l.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,rpp infra projects | nrp projects,,engineering & construction,engineering & construction,,,private | public,,,chennai,india,,1964 (59 yrs old) | 1988 (35 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
593 | 3209,rubie's masquerade (uk),,,,,,,universal house pennywell road,bs5 0er,bristol,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rubies-masquerade-company-limited.gbd3vyxt5.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
979 | 3743 | 976 | 3739,rubix international,,,,,,,accurist house 44 baker street,w1u 7al,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rubix-international-limited.gbd3yetyh.html | https://www.info-clipper.com/en/company/united-kingdom/rubix-group-international-limited.gbd3l8eu8.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
973 | 3735,rubix u.k.,rubix,,,,,,dakota house concord business park,m22 0rr,manchester,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rubix-uk-limited.gbd3iuaer.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
,ruentex | ruentex materials | ruentex development,,,,,,,,,taipei,taiwan,,,,https://disfold.com/company/ruentex-development-coltd/ | https://disfold.com/company/ruentex-materials-coltd/ | https://disfold.com/company/ruentex-industries-ltd/,,tw$117.18 billion | tw$4.31 billion | tw$61.72 billion,not found,not found,,,,,,,,,,,,,,,,,,,,,True
4576 | 1760,rugeley power,rugeley power station,,,,,,"second floor salisbury house, london wall",ec2m 5sq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/rugeley-power-limited.gbd3o5104.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
,ardea resources | rumble resources,,,,,,,,,west perth,australia,,,,https://disfold.com/company/rumble-resources-limited/ | https://disfold.com/company/ardea-resources-limited/,,a$257.5 million | a$232.6 million,not found,mr. andrew penkethman b.sc. | not found,,,,,,,,,,,,,,,,,,,,,True
4488 | 2508,s.e. acquisition of lancaster california,,,,,,,44831 n cedar ave,935343212,lancaster,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/se-acquisition-of-lancaster-california-inc.usdfk44vn.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
1749 | 4628,s.i.a.t. societa' internazionale applicazioni tecniche,,,,,,,via giancarlo puecher 22,22078,turate,italy,italy,,,https://www.info-clipper.com/en/company/italy/siat-societa-internazionale-applicazioni-tecniche-spa.itd8hxviq.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
1755 | 4634,s.i.a.t.societa' italiana acciai trafilati,,,,,,,zona industriale,33010,osoppo,italy,italy,,,https://www.info-clipper.com/en/company/italy/siatsocieta-italiana-acciai-trafilati-spa.itd73a083.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4305 | 2349,sabic innovative plastics us,sabic,,,,,,2500 citywest blvd ste 100,770423038,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/sabic-innovative-plastics-us-llc.usdd80s35.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3783 | 938,sace bt,,,,,,,piazza poli 42,187 | 00187,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/sace-bt-spa.itd8zwu03.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4309 | 1509,safety management advisory,,,,,,,14 fore street yealmpton,pl8 2jn,plymouth,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/safety-management-advisory-services-limited.gbd8jbyef.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
3151 | 3133 | 3136,safetykleen | wp safety-kleen | safety-kleen u.k.,,,,,,,profile west 950 great west road,tw8 9es,brentford,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/wp-safety-kleen-limited.gbd3hpeq2.html | https://www.info-clipper.com/en/company/united-kingdom/safety-kleen-uk-limited.gbd3lc6zj.html | https://www.info-clipper.com/en/company/united-kingdom/safetykleen-group-services-limited.gbd3hpes1.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
949 | 3703,saga shipholding (iom),,,,,,,"2nd floor 60circular rd, douglas",im1 1sa,isle of man,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/saga-shipholding-limited.gbd3lhnyu.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,saha pathana inter-holding | saha pathanapibul,,,,,,,,,bangkok,thailand,,,,https://disfold.com/company/saha-pathanapibul-public-company-ltd/ | https://disfold.com/company/saha-pathana-inter-holding-public-company-ltd/,,฿22.81 billion | ฿36.32 billion,not found,mr. vichai kulsomphob | not found,,,,,,,,,,,,,,,,,,,,,True
