Company,Facebook,Twitter,Instagram,Pinterest
CIFI Holdings Group,https://www.facebook.com/229564234405548/posts/cifi-holdings-is-pleased-to-announce-that-the-group-has-successfully-issued-its-/562954577733177/,https://twitter.com/researchpool/status/1339762695147380737,https://www.forextime.com/it/trading-instruments/contract-specifications/CIFI%20HOLDINGS%20GROUP,https://it.marketscreener.com/quotazioni/azione/CIFI-HOLDINGS-GROUP-CO-11962537/
Raiffeisen Bank International,https://m.facebook.com/Raiffeisen-Bank-108479461500682/,https://twitter.com/rbi_presse,https://www.instagram.com/explore/locations/279886026/raiffeisen-bank-international-ag,https://www.pinterest.com/pin/raiffeisen-bank-international-mit-group-delivery-center-warsaw-in-2022--587156870181649027/
Whirlpool,https://it-it.facebook.com/WhirlpoolItalia/,https://twitter.com/whirlpoolcorp,https://www.instagram.com/whirlpool_italia/?hl=it,https://www.pinterest.com/toplineapl/whirlpool/
Siemens Energy,https://www.facebook.com/SiemensEnergy/,https://twitter.com/siemens_energy,https://www.instagram.com/explore/locations/1383584/siemens-energy?hl=it,https://www.pinterest.it/pin/108790147233762629/
WestRock,https://it-it.facebook.com/westrockco/,https://twitter.com/westrock,https://www.instagram.com/westrockcompany/,https://www.pinterest.it/pin/113504853096260929/
Samsung Fire & Marine,http://us.samsungfire.com/,http://us.samsungfire.com/,http://us.samsungfire.com/,http://us.samsungfire.com/
US Steel,https://www.facebook.com/unitedstatessteel/,https://twitter.com/u_s_steel,https://www.instagram.com/ussteelcorp/,
UPM-Kymmene,https://www.facebook.com/UPMGlobal/,https://twitter.com/upmglobal,https://www.instagram.com/upmkaukas/?hl=it,https://www.pinterest.it/pin/154318724702874449/
Formosa Chemicals,https://www.facebook.com/formosa.chemicals/,https://twitter.com/fpctexas,https://www.instagram.com/explore/locations/252396591/,
SK Innovation,https://it-it.facebook.com/dlshqpdltus/,https://twitter.com/skinnonews,https://www.instagram.com/sk.innovations/,https://www.pinterest.com/dadabin/sk-innovation/
Telia,https://www.facebook.com/telia/,https://mobile.twitter.com/teliaofficial,https://www.instagram.com/teliasverige/,https://www.pinterest.it/fdtelia/
T&D Holdings,https://it.wikipedia.org/wiki/T,https://it.wikipedia.org/wiki/T,https://it.wikipedia.org/wiki/T,https://it.wikipedia.org/wiki/T
Mapfre,https://it-it.facebook.com/MAPFRE.IT/,https://twitter.com/mapfre,https://www.instagram.com/mapfre/,https://www.pinterest.it/pin/438045501229599112/
HCL Technologies,https://www.facebook.com/HCLTechnologies/,https://twitter.com/hcltech,https://www.instagram.com/hcltech/,https://www.pinterest.com/pin/hcl-technologies--799248265121070319/
Sumitomo Realty,https://www.facebook.com/pages/Sumitomo-Realty-Development-Fitness/101134155226118,https://twitter.com/search?q=%23SUMITOMO,https://www.instagram.com/sumitomoturkiye/?hl=it,https://www.pinterest.fr/pin/216665432043528996/
Westlake Chemical,https://www.facebook.com/westlakechemical/,https://twitter.com/westlakechem,https://www.instagram.com/explore/locations/561353593/westlake-chemical/,https://www.pinterest.com/pin/47850814770743169/
Apollo Global Management,https://m.facebook.com/profile.php?id=106503326052062,https://twitter.com/apolloglobal,https://www.instagram.com/apollomgmt/?hl=it,https://www.pinterest.com/pin/702491241857916249/
United Rentals,https://www.facebook.com/UnitedRentals/,https://twitter.com/unitedrentals,https://www.instagram.com/united.rentals/?hl=it,https://www.pinterest.com/unitedrentals/
Diamondback Energy,https://m.facebook.com/Diamondback-Energy-108516918168035/?fref=tag,https://twitter.com/search?q=%23DiamondbackEnergy,https://www.instagram.com/codedname_/?hl=it,
Otis Worldwide,https://www.facebook.com/OtisElevatorCo/,https://twitter.com/otiselevatorco,https://www.instagram.com/otiselevatorco/,https://www.pinterest.com/pin/693835886311492544/
Chongqing Rural Bank,https://it.marketscreener.com/quotazioni/azione/CHONGQING-RURAL-COMMERCIA-7012145/attualita/Chongqing-Rural-Bank-emette-304-milioni-di-dollari-di-obbligazioni-in-renminbi-per-aumentare-il-capi-40217843/,https://twitter.com/ggiicq,https://www.instagram.com/explore/locations/1465141963775338/chongqing-world-financial-center/,https://www.pinterest.com/pin/703265298046814498/
Ball,https://www.facebook.com/BallCorpHQ/,https://twitter.com/zo2_,https://www.instagram.com/explore/tags/ball/,
Stora Enso,https://www.facebook.com/storaenso/,https://twitter.com/storaenso,https://www.instagram.com/storaensoworld/,https://fi.pinterest.com/storaensoworld/
Yang Ming Marine Transport,https://m.facebook.com/profile.php?id=112768158738091,https://twitter.com/search?q=%23YangMingMarine,https://www.instagram.com/explore/locations/134674940/indonesia/jakarta-indonesia/yang-ming-marine-transport-corp/,https://www.pinterest.com/pin/yang-ming-marine-transport-corporation-vector-logo--1054616437710515988/
Phoenix Group Holdings,https://www.facebook.com/ThePhoenixGroupUK/,https://twitter.com/phoenixgroupuk,https://www.instagram.com/phoenixgroupuk/,https://www.pinterest.com/aletourneau3444/
Wipro,https://www.facebook.com/WiproLimited/,https://twitter.com/wipro,https://www.instagram.com/wiprolimited/,https://in.pinterest.com/wiprolimited/
Power Grid of India,https://www.facebook.com/pgcilindia/,https://twitter.com/pgcilindia,https://www.instagram.com/explore/locations/809024105/gurugram/power-grid-corporation-of-india-limited-pgcil/,
Absa Group,https://m.facebook.com/profile.php?id=148973788457503,https://twitter.com/absa,https://www.instagram.com/absa/,https://www.pinterest.com/pin/396457573445642069/
Novolipetsk Steel,https://m.facebook.com/profile.php?id=105398856159995,https://twitter.com/nlmk_news,https://www.instagram.com/explore/locations/893865810/lipetsk-russia/novolipetsk-steel/,
Sumitomo Electric,https://www.facebook.com/SumitomoElectric/,https://twitter.com/sumitomo_s_m,https://www.instagram.com/sumicarbide/,https://www.pinterest.com/semeorecruit/
St. James's Place,https://it-it.facebook.com/sjpwealth/,https://twitter.com/sjpwealth,https://www.instagram.com/sjpwealth/?hl=it,https://www.pinterest.com/pin/450571137696752029/
Grasim Industries,https://it-it.facebook.com/GrasimIndustries/,https://twitter.com/grasimind,https://www.instagram.com/grasim.industries/,
Segro,https://www.facebook.com/segroplc/,https://twitter.com/segroplc,https://www.instagram.com/segroplc/?hl=it,https://www.pinterest.it/pin/542050505137584734/
Mega Financial Holding,https://www.facebook.com/Mega-Financial-Holdings-539505666098078,https://twitter.com/mega_financial,https://www.instagram.com/explore/locations/273060944/mega-finance-head-office,
Zhongsheng Group Holdings,https://it.marketscreener.com/quotazioni/azione/ZHONGSHENG-GROUP-HOLDINGS-6170716/societa/,https://twitter.com/hashtag/zhongsheng?src=hash,https://www.bloomberg.com/profile/company/881:HK,https://no.pinterest.com/pin/1054616437710516962/
Shin Kong Financial,https://m.facebook.com/profile.php?id=177573079100594,https://twitter.com/pccwsolutions/status/1303503193838505989,https://www.bloomberg.com/profile/company/SKFHF:US,
CMS Energy,https://www.facebook.com/ConsumersEnergyMichigan/,https://twitter.com/consumersenergy,https://www.instagram.com/consumersenergy/,
Quinenco,https://www.facebook.com/QuinencoSA/,https://mobile.twitter.com/quinencosa,https://www.instagram.com/quinenco_sa/?hl=it,
Evonik Industries,https://www.facebook.com/Evonik/,https://twitter.com/evonik,https://www.instagram.com/evonikofficial/?hl=it,https://in.pinterest.com/pin/evonik-industries-ship--495466396474576828/
East Money Information,https://it-it.facebook.com/pages/category/Financial-service/497975806895112/,https://twitter.com/ifrtweets/status/1463877298550185991/photo/1,https://www.secure.instagram.com/eandmoney/,https://www.pinterest.com/BusinessYal/easy-money/
QBE Insurance Group,https://it-it.facebook.com/QBEInsuranceAustralia/,https://twitter.com/qbe,https://www.instagram.com/explore/locations/12437814/australia/sydney-australia/qbe-insurance-group/,https://www.pinterest.com/pin/139470919698377990/
Tenaga Nasional,https://www.facebook.com/TNBCareline/,https://twitter.com/tenaga_nasional,https://www.instagram.com/tenaga_nasional/,
Naver,https://it-it.facebook.com/public/Naver,https://twitter.com/search?q=%23NAVER,https://www.instagram.com/naver_r13/?hl=it,https://www.pinterest.com/pin/651966483536688777/
TDK,https://it-it.facebook.com/TDKLiveRadioShow/,https://twitter.com/tdk_corporation,https://www.instagram.com/tdk_corporation_official/,https://www.pinterest.com/jclaus1517/tdk/
Nomura,https://it-it.facebook.com/nomuralures/,https://twitter.com/nomura,https://www.instagram.com/nomuraofficial/?hl=it,https://www.pinterest.it/wasdart/the-art-of-tetsuya-nomura-character-design/
Jinke Property Group,https://it.marketscreener.com/quotazioni/azione/JINKE-PROPERTY-GROUP-CO--6498169/,https://twitter.com/researchpool/status/1144513039191793665,https://www.instagram.com/selectpropertygroup/?hl=it,https://www.pinterest.com/pin/501166264785786901/
Tokyo Electric Power,https://it-it.facebook.com/OfficialTEPCOen/,https://twitter.com/tepco_english,https://www.instagram.com/explore/locations/1012309623/tokyo-electric-power-company?hl=it,https://www.pinterest.com/pin/546624473497348907/
CDW,https://www.facebook.com/CDWCorporation/,https://twitter.com/cdwcorp,https://www.instagram.com/cdwcareers/?hl=it,https://www.pinterest.com/cdwcorp/
The Hershey Company,https://www.facebook.com/HersheyCompany/,https://twitter.com/hersheycompany,https://www.instagram.com/hersheycompany/,https://www.pinterest.com/hersheycompany/
ITC,https://it-it.facebook.com/ITCooperativa/,https://twitter.com/search?q=%23itc,https://www.instagram.com/tgruiz24/?hl=it,https://www.pinterest.it/itcaccessories/
Pgnig Group,https://www.facebook.com/PGNiG/,https://twitter.com/search?q=%23pgnig,https://www.instagram.com/pgnig_od/,
MTN Group,https://m.facebook.com/profile.php?id=108590052499148,https://twitter.com/mtngroup,https://www.instagram.com/mtn.company/?hl=it,https://www.pinterest.it/mtn_company/
Compass Group,https://it-it.facebook.com/people/Compass-Group-Italia/100066651009309/,https://twitter.com/compassgroupuk,https://www.instagram.com/compassgroupse/?hl=it,https://www.pinterest.it/pin/288652657357881873/
